ticker,date,open,high,low,close,volume,ex-dividend,split_ratio,adj_open,adj_high,adj_low,adj_close,adj_volume
MSFT,2015-07-06,43.96,44.48,43.95,44.39,23033961.0,0.0,1.0,41.515155820601,42.00623591675,41.505711972598,41.921241284724005,23033961.0
MSFT,2015-07-07,44.34,44.49,43.32,44.3,36435827.0,0.0,1.0,41.874022044709996,42.015679764752996,40.910749548418,41.836246652698996,36435827.0
MSFT,2015-07-08,44.44,44.9,44.03,44.24,39785901.0,0.0,1.0,41.968460524739,42.402877532870995,41.581262756621,41.779583564681,39785901.0
MSFT,2015-07-09,44.75,45.22,44.5,44.52,32424672.0,0.0,1.0,42.261219812828,42.705080668962005,42.025123612756,42.044011308762,32424672.0
MSFT,2015-07-10,45.01,45.14,44.57,44.61,25465757.0,0.0,1.0,42.506759860902,42.629529884939,42.091230548776004,42.129005940787,25465757.0
MSFT,2015-07-13,44.975,45.62,44.9501,45.54,28178329.0,0.0,1.0,42.473706392892,43.082834589076995,42.450191211365,43.007283805053994,28178329.0
MSFT,2015-07-14,45.45,45.96,45.31,45.62,22880260.0,0.0,1.0,42.922289173028,43.403925421174,42.790075300988,43.082834589076995,22880260.0
MSFT,2015-07-15,45.68,45.89,45.43,45.76,26629615.0,0.0,1.0,43.139497677094,43.337818485154,42.903401477023,43.215048461117,26629615.0
MSFT,2015-07-16,46.01,46.69,45.965,46.66,26271673.0,0.0,1.0,43.451144661189005,44.093326325384,43.408647345176,44.064994781375,26271673.0
MSFT,2015-07-17,46.55,46.78,46.26,46.62,29467107.0,0.0,1.0,43.961112453344,44.17832095741,43.687240861259994,44.02721938936401,29467107.0
MSFT,2015-07-20,46.65,47.13,46.44,46.92,30631905.0,0.0,1.0,44.055550933372004,44.508855637509996,43.85723012531201,44.31053482945,30631905.0
MSFT,2015-07-21,46.78,47.33,46.48,47.28,42781899.0,0.0,1.0,44.17832095741,44.697732597567,43.895005517324,44.650513357552995,42781899.0
MSFT,2015-07-22,45.44,46.93,45.203,45.54,59152427.0,0.0,1.0,42.912845325025,44.319978677452,42.689026127357,43.007283805053994,59152427.0
MSFT,2015-07-23,45.27,46.23,45.1,46.11,33934010.0,0.0,1.0,42.752299908977,43.658909317252,42.591754492928,43.545583141217,33934010.0
MSFT,2015-07-24,45.91,46.32,45.8,45.94,32333244.0,0.0,1.0,43.35670618116,43.743903949278,43.252823853128994,43.385037725169,32333244.0
MSFT,2015-07-27,45.94,46.01,45.25,45.35,39701420.0,0.0,1.0,43.385037725169,43.451144661189005,42.733412212971004,42.827850693,39701420.0
MSFT,2015-07-28,45.58,45.638999999999996,44.79,45.34,34328948.0,0.0,1.0,43.045059197066,43.100777900282004,42.298995204839,42.818406844997,34328948.0
MSFT,2015-07-29,45.4,46.78,45.26,46.29,40945864.0,0.0,1.0,42.875069933014004,44.17832095741,42.742856060974,43.715572405269,40945864.0
MSFT,2015-07-30,46.26,47.4,45.93,46.88,39777883.0,0.0,1.0,43.687240861259994,44.763839533586996,43.375593877166004,44.272759437438005,39777883.0
MSFT,2015-07-31,47.29,47.37,46.5,46.7,31201480.0,0.0,1.0,44.659957205556005,44.735507989579,43.913893213329,44.102770173387,31201480.0
MSFT,2015-08-03,46.98,47.0,46.45,46.81,24125886.0,0.0,1.0,44.367197917467,44.38608561347299,43.866673973315,44.206652501418,24125886.0
MSFT,2015-08-04,46.75,47.71,46.68,47.54,33403916.0,0.0,1.0,44.149989413401,45.056598821676,44.083882477381,44.896053405627,33403916.0
MSFT,2015-08-05,47.98,48.41,47.54,47.58,26739584.0,0.0,1.0,45.311582717753,45.717668181877,44.896053405627,44.933828797638995,26739584.0
MSFT,2015-08-06,47.71,47.77,46.33,46.62,27368000.0,0.0,1.0,45.056598821676,45.113261909693,43.753347797280995,44.02721938936401,27368000.0
MSFT,2015-08-07,46.39,46.78,46.26,46.74,19163038.0,0.0,1.0,43.810010885298006,44.17832095741,43.687240861259994,44.140545565398,19163038.0
MSFT,2015-08-10,46.95,47.49,46.84,47.33,23079870.0,0.0,1.0,44.338866373458,44.848834165613006,44.234984045427,44.697732597567,23079870.0
MSFT,2015-08-11,46.82,46.94,45.9,46.41,29237402.0,0.0,1.0,44.216096349420994,44.329422525455,43.347262333157,43.828898581302994,29237402.0
MSFT,2015-08-12,46.19,46.9,45.705,46.74,30198532.0,0.0,1.0,43.62113392524,44.291647133444,43.163107297101,44.140545565398,30198532.0
MSFT,2015-08-13,47.06,47.1,46.49,46.73,22627241.0,0.0,1.0,44.442748701490004,44.480524093500996,43.904449365326,44.131101717395,22627241.0
MSFT,2015-08-14,46.53,47.1,46.52,47.0,21473402.0,0.0,1.0,43.942224757337996,44.480524093500996,43.932780909335,44.38608561347299,21473402.0
MSFT,2015-08-17,46.81,47.45,46.57,47.32,21099746.0,0.0,1.0,44.206652501418,44.811058773602,43.980000149349,44.688288749564,21099746.0
MSFT,2015-08-18,46.84,47.43,46.7,47.27,23574104.0,0.31,1.0,44.525080196349,45.085921300444,44.391999256393994,44.933828797638995,23574104.0
MSFT,2015-08-19,46.78,47.08,46.3,46.61,31485511.0,0.0,1.0,44.468045507797,44.753218950557006,44.01176799938,44.306447223565996,31485511.0
MSFT,2015-08-20,46.07,46.47,45.66,45.66,36238227.0,0.0,1.0,43.79313502659701,44.173366283611,43.403397988156996,43.403397988156996,36238227.0
MSFT,2015-08-21,45.3,45.48,43.07,43.07,70053084.0,0.0,1.0,43.061189856843995,43.232293922501,40.941400598990995,40.941400598990995,70053084.0
MSFT,2015-08-24,40.45,43.31,39.72,41.68,88753660.0,0.0,1.0,38.450885865549004,41.169539353199,37.756963821498,39.620096980867,88753660.0
MSFT,2015-08-25,42.565,43.24,40.39,40.47,70616597.0,0.0,1.0,40.461358637010996,41.102998883222,38.393851176996996,38.469897428399,70616597.0
MSFT,2015-08-26,42.01,42.84,41.06,42.71,63407996.0,0.0,1.0,39.933787767904,40.722767626208,39.030738532495,40.599192467678,63407996.0
MSFT,2015-08-27,43.14,43.95,42.925,43.9,50943211.0,0.0,1.0,41.007941068968,41.777909364422,40.803566768323,41.730380457295,50943211.0
MSFT,2015-08-28,43.47,44.15,43.39,43.93,28246725.0,0.0,1.0,41.321631856005,41.968024992929,41.245585604602,41.758897801571,28246725.0
MSFT,2015-08-31,43.74,43.93,43.1,43.52,34441662.0,0.0,1.0,41.57828795449,41.758897801571,40.969917943267,41.369160763132,34441662.0
MSFT,2015-09-01,42.23,42.59,41.66,41.82,49688896.0,0.0,1.0,40.142914959261,40.485123090574,39.601085418016,39.753177920822,49688896.0
MSFT,2015-09-02,42.24,43.38,41.88,43.36,37671518.0,0.0,1.0,40.152420740687,41.236079823177,39.810212609374,41.217068260326,37671518.0
MSFT,2015-09-03,43.41,43.98,43.28,43.5,28285205.0,0.0,1.0,41.264597167453,41.806426708698,41.141022008923,41.350149200281,28285205.0
MSFT,2015-09-04,42.81,43.04,42.195,42.61,37138775.0,0.0,1.0,40.694250281932,40.912883254715,40.109644724273,40.504134653425005,37138775.0
MSFT,2015-09-08,43.3,44.0,43.2,43.89,32469766.0,0.0,1.0,41.160033571774,41.825438271549004,41.064975757521,41.72087467587,32469766.0
MSFT,2015-09-09,44.21,44.4,42.91,43.07,33469485.0,0.0,1.0,42.025059681481,42.205669528563,40.789308096185,40.941400598990995,33469485.0
MSFT,2015-09-10,43.12,43.79,42.745,43.29,31366630.0,0.0,1.0,40.988929506118005,41.625816861616,40.632462702667,41.150527790349,31366630.0
MSFT,2015-09-11,43.14,43.59,42.9399,43.48,27132527.0,0.0,1.0,41.007941068968,41.435701233109,40.817730382647,41.33113763743,27132527.0
MSFT,2015-09-14,43.43,43.44,42.86,43.04,23656048.0,0.0,1.0,41.283608730303996,41.293114511729,40.741779189059,40.912883254715,23656048.0
MSFT,2015-09-15,43.19,44.29,43.08,43.98,28882206.0,0.0,1.0,41.055469976095,42.101105932884,40.950906380416,41.806426708698,28882206.0
MSFT,2015-09-16,43.97,44.38,43.84,44.3,23372162.0,0.0,1.0,41.796920927273,42.186657965712,41.673345768743,42.110611714309,23372162.0
MSFT,2015-09-17,44.29,45.0,44.08,44.25,32768161.0,0.0,1.0,42.101105932884,42.776016414084,41.901484522951996,42.063082807183,32768161.0
MSFT,2015-09-18,43.5,43.99,43.33,43.48,63143684.0,0.0,1.0,41.350149200281,41.815932490123004,41.18855091605,41.33113763743,63143684.0
MSFT,2015-09-21,43.62,44.47,43.6,44.11,26177224.0,0.0,1.0,41.464218577385004,42.27220999854,41.445207014535,41.930001867228,26177224.0
MSFT,2015-09-22,43.38,44.05,43.31,43.9,28085903.0,0.0,1.0,41.236079823177,41.872967178675,41.169539353199,41.730380457295,28085903.0
MSFT,2015-09-23,43.93,44.17,43.51,43.87,17145238.0,0.0,1.0,41.758897801571,41.98703655578,41.359654981706,41.701863113019,17145238.0
MSFT,2015-09-24,43.45,44.13,43.27,43.91,27905607.0,0.0,1.0,41.302620293154,41.949013430078004,41.131516227498004,41.739886238721,27905607.0
MSFT,2015-09-25,44.48,44.73,43.76,43.94,29384601.0,0.0,1.0,42.281715779966,42.519360315598995,41.597299517340005,41.768403582996996,29384601.0
MSFT,2015-09-28,43.83,44.085,43.205,43.29,27099680.0,0.0,1.0,41.663839987318,41.906237413663995,41.069728648232996,41.150527790349,27099680.0
MSFT,2015-09-29,43.37,43.57,43.05,43.44,32763557.0,0.0,1.0,41.226574041752,41.416689670259,40.922389036140004,41.293114511729,32763557.0
MSFT,2015-09-30,43.88,44.3,43.66,44.2,33172693.0,0.0,1.0,41.711368894445,42.110611714309,41.502241703087,42.015553900056,33172693.0
MSFT,2015-10-01,44.75,44.75,43.75,44.61,28657859.0,0.0,1.0,42.53837187845,42.53837187845,41.587793735915,42.405290938495,28657859.0
MSFT,2015-10-02,44.27,45.57,43.92,45.57,41839035.0,0.0,1.0,42.082094370033005,43.317845955329,41.749392020146,43.317845955329,41839035.0
MSFT,2015-10-05,45.745,46.89,45.7,46.63,34369286.0,0.0,1.0,43.484197130272996,44.572609103474996,43.44142111385899,44.32545878641599,34369286.0
MSFT,2015-10-06,46.33,47.175,46.22,46.75,27510808.0,0.0,1.0,44.040285343655995,44.843523874098,43.935721747977,44.439528163521004,27510808.0
MSFT,2015-10-07,47.1,47.35,45.95,46.8,27711492.0,0.0,1.0,44.772230513408005,45.009875049041995,43.679065649491996,44.487057070647005,27711492.0
MSFT,2015-10-08,46.56,47.515,46.5,47.45,33772709.0,0.0,1.0,44.258918316439,45.16672044256,44.201883627887,45.104932863295005,33772709.0
MSFT,2015-10-09,47.45,47.54,46.92,47.11,28600632.0,0.0,1.0,45.104932863295005,45.190484896122996,44.601126447752,44.781736294833,28600632.0
MSFT,2015-10-12,46.98,47.07,46.5,47.0,19769066.0,0.0,1.0,44.658161136303995,44.743713169132,44.201883627887,44.67717269915399,19769066.0
MSFT,2015-10-13,46.56,47.1299,46.56,46.89,19987816.0,0.0,1.0,44.258918316439,44.80065279987001,44.258918316439,44.572609103474996,19987816.0
MSFT,2015-10-14,46.65,47.1,46.53,46.68,24697766.0,0.0,1.0,44.344470349267,44.772230513408005,44.230400972163,44.372987693542996,24697766.0
MSFT,2015-10-15,47.01,47.03,46.53,47.01,27189370.0,0.0,1.0,44.68667848058,44.705690043429996,44.230400972163,44.68667848058,27189370.0
MSFT,2015-10-16,47.02,47.54,46.897,47.51,26450334.0,0.0,1.0,44.696184262005,45.190484896122996,44.579263150473004,45.161967551847,26450334.0
MSFT,2015-10-19,47.42,47.88,47.02,47.62,29387581.0,0.0,1.0,45.076415519019,45.513681464585,44.696184262005,45.266531147525995,29387581.0
MSFT,2015-10-20,47.44,47.81,47.02,47.77,30802235.0,0.0,1.0,45.09542708187,45.447140994608,44.696184262005,45.409117868906,30802235.0
MSFT,2015-10-21,47.92,47.99,47.11,47.2,25264710.0,0.0,1.0,45.551704590286995,45.618245060263995,44.781736294833,44.867288327661,25264710.0
MSFT,2015-10-22,47.53,48.95,47.09,48.03,56637074.0,0.0,1.0,45.180979114698,46.530800077098,44.762724731982004,45.656268185966,56637074.0
MSFT,2015-10-23,52.3,54.07,52.25,52.87,135227059.0,0.0,1.0,49.715236854591,51.397760166878,49.667707947463995,50.257066395836,135227059.0
MSFT,2015-10-26,52.53,54.32,52.5,54.25,64633324.0,0.0,1.0,49.933869827374004,51.635404702512,49.905352483098,51.568864232535,64633324.0
MSFT,2015-10-27,53.99,54.37,53.58,53.69,50999907.0,0.0,1.0,51.321713915474994,51.682933609638994,50.931976877036,51.036540472715,50999907.0
MSFT,2015-10-28,53.54,53.98,52.86,53.98,47000753.0,0.0,1.0,50.893953751335,51.312208134049996,50.247560614411,51.312208134049996,47000753.0
MSFT,2015-10-29,53.54,53.83,53.22,53.36,30202078.0,0.0,1.0,50.893953751335,51.169621412670004,50.589768745723,50.72284968567799,30202078.0
MSFT,2015-10-30,53.32,53.99,52.62,52.64,46619761.0,0.0,1.0,50.684826559977,51.321713915474994,50.019421860201994,50.038433423053,46619761.0
MSFT,2015-11-02,52.85,53.36,52.62,53.24,30284982.0,0.0,1.0,50.238054832985,50.72284968567799,50.019421860201994,50.608780308574,30284982.0
MSFT,2015-11-03,52.93,54.39,52.9,54.15,36596931.0,0.0,1.0,50.314101084388,51.701945172489005,50.285583740112,51.473806418281,36596931.0
MSFT,2015-11-04,54.18,54.88,54.06,54.4,37087849.0,0.0,1.0,51.502323762557,52.167728462332,51.388254385452996,51.711450953915005,37087849.0
MSFT,2015-11-05,54.49,54.7,54.0,54.38,31468485.0,0.0,1.0,51.797002986743,51.996624396674996,51.331219696900995,51.69243939106399,31468485.0
MSFT,2015-11-06,54.085,54.98,53.964,54.92,32851204.0,0.0,1.0,51.412018839016,52.262786276585,51.296998883769,52.205751588032996,32851204.0
MSFT,2015-11-09,54.55,54.87,53.56,54.16,32513067.0,0.0,1.0,51.854037675295,52.158222680906,50.912965314185,51.483312199706,32513067.0
MSFT,2015-11-10,54.07,54.13,53.27,53.51,55283697.0,0.0,1.0,51.397760166878,51.45479485543,50.63729765285,50.865436407058,55283697.0
MSFT,2015-11-11,53.7,54.2,53.46,53.65,36516260.0,0.0,1.0,51.04604625414,51.521335325408,50.817907499932005,50.998517347013,36516260.0
MSFT,2015-11-12,53.48,53.9791,53.19,53.32,35361095.0,0.0,1.0,50.836919062782,51.311352613722,50.561251401447,50.684826559977,35361095.0
MSFT,2015-11-13,53.07,53.29,52.53,52.84,36848175.0,0.0,1.0,50.44718202434301,50.656309215701,49.933869827374004,50.22854905156,36848175.0
MSFT,2015-11-16,53.08,53.89,52.85,53.765,32165198.0,0.0,1.0,50.456687805768006,51.226656101222,50.238054832985,51.107833833404996,32165198.0
MSFT,2015-11-17,53.17,53.53,52.85,52.97,31546754.0,0.36,1.0,50.885740052715995,51.23027393308,50.579487714614004,50.694332341401996,31546754.0
MSFT,2015-11-18,53.0,53.98,52.9799,53.85,29710030.0,0.0,1.0,50.723043498099,51.660941283536,50.703807023112,51.536526271182005,29710030.0
MSFT,2015-11-19,53.99,54.66,53.781000000000006,53.94,28149228.0,0.0,1.0,51.670511669101,52.311727502002,51.470490610779,51.622659741273004,28149228.0
MSFT,2015-11-20,54.25,54.3,53.265,54.19,37147608.0,0.0,1.0,51.919341693809,51.967193621637,50.97665871559,51.861919380415,37147608.0
MSFT,2015-11-23,54.25,54.46,53.75,54.19,28235918.0,0.0,1.0,51.919341693809,52.120319790688,51.440822415525,51.861919380415,28235918.0
MSFT,2015-11-24,53.92,54.44,53.58,54.25,24600043.0,0.0,1.0,51.603518970142005,52.101179019557,51.27812586090901,51.919341693809,24600043.0
MSFT,2015-11-25,54.09,54.23,53.69,53.69,21005147.0,0.0,1.0,51.766215524757996,51.900200922678,51.383400102131006,51.383400102131006,21005147.0
MSFT,2015-11-27,53.8,54.08,53.79,53.93,9009132.0,0.0,1.0,51.488674343353004,51.756645139192,51.479103957788,51.613089355707,9009132.0
MSFT,2015-11-30,54.54,54.96,53.9999,54.35,56241417.0,0.0,1.0,52.196882875214,52.598839068972,51.679986350811006,52.015045549466,56241417.0
MSFT,2015-12-01,54.41,55.23,54.3,55.22,39952779.0,0.0,1.0,52.072467862859995,52.857239479246,51.967193621637,52.84766909368,39952779.0
MSFT,2015-12-02,55.32,55.96,55.06,55.21,47274879.0,0.0,1.0,52.943372949337,53.55587762554,52.694542924629005,52.838098708114,47274879.0
MSFT,2015-12-03,55.49,55.77,53.93,54.2,38627835.0,0.0,1.0,53.106069503953,53.37404029979201,51.613089355707,51.871489765980996,38627835.0
MSFT,2015-12-04,54.12,56.23,54.1,55.91,43963662.0,0.0,1.0,51.794926681455,53.814278035814,51.775785910324004,53.508025697712,43963662.0
MSFT,2015-12-07,55.79,55.97,55.29,55.81,30709765.0,0.0,1.0,53.393181070923994,53.56544801110601,52.91466179264,53.41232184205499,30709765.0
MSFT,2015-12-08,55.47,56.1,54.99,55.79,32878026.0,0.0,1.0,53.086928732821995,53.68986302346,52.627550225669005,53.393181070923994,32878026.0
MSFT,2015-12-09,55.37,55.87,54.51,54.98,36373209.0,0.0,1.0,52.991224877165,53.469744155449,52.168171718517,52.617979840104,36373209.0
MSFT,2015-12-10,55.39,55.655,55.01,55.27,31775826.0,0.0,1.0,53.010365648296,53.263980865787,52.646690996801006,52.895521021507996,31775826.0
MSFT,2015-12-11,54.71,55.1,54.01,54.06,39549497.0,0.0,1.0,52.35957942983,52.732824466892005,51.689652440233004,51.737504368060996,39549497.0
MSFT,2015-12-14,54.33,55.21,53.68,55.14,47006491.0,0.0,1.0,51.995904778334,52.838098708114,51.373829716565,52.771106009153996,47006491.0
MSFT,2015-12-15,55.66,55.9,55.09,55.2,39842998.0,0.0,1.0,53.26876605857,53.498455312146,52.723254081326,52.828528322549,39842998.0
MSFT,2015-12-16,55.54,56.245,54.76,56.13,37503300.0,0.0,1.0,53.153921431781995,53.828633614161994,52.407431357659,53.718574180157006,37503300.0
MSFT,2015-12-17,56.36,56.79,55.5348,55.7,41280907.0,0.0,1.0,53.938693048166996,54.350219627491995,53.148944831287004,53.307047600832995,41280907.0
MSFT,2015-12-18,55.77,56.0,54.03,54.13,84684164.0,0.0,1.0,53.37404029979201,53.594159167803,51.708793211364004,51.804497067020996,84684164.0
MSFT,2015-12-21,54.88,55.35,54.2262,54.83,37246325.0,0.0,1.0,52.522275984447,52.972084106034,51.896564176163,52.474424056618005,37246325.0
MSFT,2015-12-22,54.99,55.48,54.5,55.35,28322241.0,0.0,1.0,52.627550225669005,53.096499118388,52.158601332951,52.972084106034,28322241.0
MSFT,2015-12-23,55.7,55.88,55.44,55.82,27279832.0,0.0,1.0,53.307047600832995,53.47931454101499,53.058217576125,53.421892227621,27279832.0
MSFT,2015-12-24,55.86,55.96,55.43,55.67,9570002.0,0.0,1.0,53.460173769883006,53.55587762554,53.048647190558995,53.278336444135,9570002.0
MSFT,2015-12-28,55.35,55.95,54.98,55.95,22458293.0,0.0,1.0,52.972084106034,53.546307239974006,52.617979840104,53.546307239974006,22458293.0
MSFT,2015-12-29,56.29,56.85,56.06,56.55,27731403.0,0.0,1.0,53.871700349208005,54.407641940886,53.651581481197006,54.120530373915,27731403.0
MSFT,2015-12-30,56.47,56.78,56.2875,56.31,21704505.0,0.0,1.0,54.043967289390004,54.340649241926,53.869307752816,53.890841120339005,21704505.0
MSFT,2015-12-31,56.04,56.19,55.42,55.48,27334061.0,0.0,1.0,53.63244071006601,53.775996493551,53.039076804993,53.096499118388,27334061.0
